Driver,LapNumber,LapTime,IsPersonalBest,LapStartTime_seconds,LapFinishTime_seconds,LapStartTime_KST,LapFinishTime_KST
SAI,13.0,0 days 00:01:37.243000,False,4775.565,4872.808,2024-03-03 01:19:35.565,2024-03-03 01:21:12.808
SAI,14.0,0 days 00:01:39.753000,False,4872.808,4972.561,2024-03-03 01:21:12.808,2024-03-03 01:22:52.561
SAI,15.0,0 days 00:01:57.225000,False,4972.561,5089.786,2024-03-03 01:22:52.561,2024-03-03 01:24:49.786
SAI,16.0,0 days 00:01:36.376000,True,5089.786,5186.162,2024-03-03 01:24:49.786,2024-03-03 01:26:26.162
SAI,17.0,0 days 00:01:35.507000,True,5186.162,5281.669,2024-03-03 01:26:26.162,2024-03-03 01:28:01.669
SAI,18.0,0 days 00:01:36.088000,False,5281.669,5377.757,2024-03-03 01:28:01.669,2024-03-03 01:29:37.757
SAI,19.0,0 days 00:01:36.236000,False,5377.757,5473.993,2024-03-03 01:29:37.757,2024-03-03 01:31:13.993
SAI,20.0,0 days 00:01:36.034000,False,5473.993,5570.027,2024-03-03 01:31:13.993,2024-03-03 01:32:50.027
SAI,21.0,0 days 00:01:36.104000,False,5570.027,5666.131,2024-03-03 01:32:50.027,2024-03-03 01:34:26.131
SAI,22.0,0 days 00:01:36.008000,False,5666.131,5762.139,2024-03-03 01:34:26.131,2024-03-03 01:36:02.139
SAI,23.0,0 days 00:01:36.149000,False,5762.139,5858.288,2024-03-03 01:36:02.139,2024-03-03 01:37:38.288
SAI,24.0,0 days 00:01:36.200000,False,5858.288,5954.488,2024-03-03 01:37:38.288,2024-03-03 01:39:14.488
SAI,25.0,0 days 00:01:36.220000,False,5954.488,6050.708,2024-03-03 01:39:14.488,2024-03-03 01:40:50.708
SAI,26.0,0 days 00:01:36.221000,False,6050.708,6146.929,2024-03-03 01:40:50.708,2024-03-03 01:42:26.929
SAI,27.0,0 days 00:01:36.272000,False,6146.929,6243.201,2024-03-03 01:42:26.929,2024-03-03 01:44:03.201
SAI,28.0,0 days 00:01:36.534000,False,6243.201,6339.735,2024-03-03 01:44:03.201,2024-03-03 01:45:39.735
SAI,29.0,0 days 00:01:36.600000,False,6339.735,6436.335,2024-03-03 01:45:39.735,2024-03-03 01:47:16.335
SAI,30.0,0 days 00:01:36.337000,False,6436.335,6532.672,2024-03-03 01:47:16.335,2024-03-03 01:48:52.672
SAI,31.0,0 days 00:01:36.537000,False,6532.672,6629.209,2024-03-03 01:48:52.672,2024-03-03 01:50:29.209
SAI,32.0,0 days 00:01:36.762000,False,6629.209,6725.971,2024-03-03 01:50:29.209,2024-03-03 01:52:05.971
SAI,33.0,0 days 00:01:36.556000,False,6725.971,6822.527,2024-03-03 01:52:05.971,2024-03-03 01:53:42.527
SAI,34.0,0 days 00:01:36.551000,False,6822.527,6919.078,2024-03-03 01:53:42.527,2024-03-03 01:55:19.078
SAI,35.0,0 days 00:01:39.274000,False,6919.078,7018.352,2024-03-03 01:55:19.078,2024-03-03 01:56:58.352
SAI,36.0,0 days 00:01:55.620000,False,7018.352,7133.972,2024-03-03 01:56:58.352,2024-03-03 01:58:53.972
SAI,37.0,0 days 00:01:35.302000,True,7133.972,7229.274,2024-03-03 01:58:53.972,2024-03-03 02:00:29.274
SAI,38.0,0 days 00:01:35.100000,True,7229.274,7324.374,2024-03-03 02:00:29.274,2024-03-03 02:02:04.374
SAI,39.0,0 days 00:01:34.709000,True,7324.374,7419.083,2024-03-03 02:02:04.374,2024-03-03 02:03:39.083
SAI,40.0,0 days 00:01:34.739000,False,7419.083,7513.822,2024-03-03 02:03:39.083,2024-03-03 02:05:13.822
SAI,41.0,0 days 00:01:35.041000,False,7513.822,7608.863,2024-03-03 02:05:13.822,2024-03-03 02:06:48.863
SAI,42.0,0 days 00:01:34.861000,False,7608.863,7703.724,2024-03-03 02:06:48.863,2024-03-03 02:08:23.724
SAI,43.0,0 days 00:01:34.795000,False,7703.724,7798.519,2024-03-03 02:08:23.724,2024-03-03 02:09:58.519
SAI,44.0,0 days 00:01:34.507000,True,7798.519,7893.026,2024-03-03 02:09:58.519,2024-03-03 02:11:33.026
SAI,45.0,0 days 00:01:34.790000,False,7893.026,7987.816,2024-03-03 02:11:33.026,2024-03-03 02:13:07.816
SAI,46.0,0 days 00:01:34.853000,False,7987.816,8082.669,2024-03-03 02:13:07.816,2024-03-03 02:14:42.669
SAI,47.0,0 days 00:01:34.901000,False,8082.669,8177.57,2024-03-03 02:14:42.669,2024-03-03 02:16:17.570
SAI,48.0,0 days 00:01:34.981000,False,8177.57,8272.551,2024-03-03 02:16:17.570,2024-03-03 02:17:52.550
SAI,49.0,0 days 00:01:35.440000,False,8272.551,8367.991,2024-03-03 02:17:52.550,2024-03-03 02:19:27.991
SAI,50.0,0 days 00:01:35.142000,False,8367.991,8463.133,2024-03-03 02:19:27.991,2024-03-03 02:21:03.133
SAI,51.0,0 days 00:01:35.282000,False,8463.133,8558.415,2024-03-03 02:21:03.133,2024-03-03 02:22:38.415
SAI,52.0,0 days 00:01:35.083000,False,8558.415,8653.498,2024-03-03 02:22:38.415,2024-03-03 02:24:13.498
SAI,53.0,0 days 00:01:35.211000,False,8653.498,8748.709,2024-03-03 02:24:13.498,2024-03-03 02:25:48.709
SAI,54.0,0 days 00:01:35.309000,False,8748.709,8844.018,2024-03-03 02:25:48.709,2024-03-03 02:27:24.018
SAI,55.0,0 days 00:01:35.407000,False,8844.018,8939.425,2024-03-03 02:27:24.018,2024-03-03 02:28:59.425
SAI,56.0,0 days 00:01:35.305000,False,8939.425,9034.73,2024-03-03 02:28:59.425,2024-03-03 02:30:34.730
SAI,57.0,0 days 00:01:35.327000,False,9034.73,9130.057,2024-03-03 02:30:34.730,2024-03-03 02:32:10.057
LEC,1.0,0 days 00:01:38.271000,False,3599.911,3698.476,2024-03-03 00:59:59.911,2024-03-03 01:01:38.476
LEC,2.0,0 days 00:01:36.862000,True,3698.476,3795.338,2024-03-03 01:01:38.476,2024-03-03 01:03:15.338
LEC,3.0,0 days 00:01:38.062000,False,3795.338,3893.4,2024-03-03 01:03:15.338,2024-03-03 01:04:53.400
LEC,4.0,0 days 00:01:37.752000,False,3893.4,3991.152,2024-03-03 01:04:53.400,2024-03-03 01:06:31.152
