Driver,LapNumber,LapTime,IsPersonalBest,LapStartTime_seconds,LapFinishTime_seconds,LapStartTime_KST,LapFinishTime_KST
ALO,40.0,0 days 00:01:22.714000,False,6789.287,6872.001,2024-03-24 14:53:09.287,2024-03-24 14:54:32.001
ALO,41.0,0 days 00:01:38.988000,False,6872.001,6970.989,2024-03-24 14:54:32.001,2024-03-24 14:56:10.989
ALO,42.0,0 days 00:01:27.347000,False,6970.989,7058.336,2024-03-24 14:56:10.989,2024-03-24 14:57:38.336
ALO,43.0,0 days 00:01:21.724000,True,7058.336,7140.06,2024-03-24 14:57:38.336,2024-03-24 14:59:00.060
ALO,44.0,0 days 00:01:21.394000,True,7140.06,7221.454,2024-03-24 14:59:00.060,2024-03-24 15:00:21.454
ALO,45.0,0 days 00:01:21.454000,False,7221.454,7302.908,2024-03-24 15:00:21.454,2024-03-24 15:01:42.908
ALO,46.0,0 days 00:01:21.344000,True,7302.908,7384.252,2024-03-24 15:01:42.908,2024-03-24 15:03:04.252
ALO,47.0,0 days 00:01:21.183000,True,7384.252,7465.435,2024-03-24 15:03:04.252,2024-03-24 15:04:25.435
ALO,48.0,0 days 00:01:21.347000,False,7465.435,7546.782,2024-03-24 15:04:25.435,2024-03-24 15:05:46.782
ALO,49.0,0 days 00:01:21.122000,True,7546.782,7627.904,2024-03-24 15:05:46.782,2024-03-24 15:07:07.904
ALO,50.0,0 days 00:01:20.736000,True,7627.904,7708.64,2024-03-24 15:07:07.904,2024-03-24 15:08:28.640
ALO,51.0,0 days 00:01:20.938000,False,7708.64,7789.578,2024-03-24 15:08:28.640,2024-03-24 15:09:49.578
ALO,52.0,0 days 00:01:20.493000,True,7789.578,7870.071,2024-03-24 15:09:49.578,2024-03-24 15:11:10.071
ALO,53.0,0 days 00:01:20.867000,False,7870.071,7950.938,2024-03-24 15:11:10.071,2024-03-24 15:12:30.938
ALO,54.0,0 days 00:01:21.035000,False,7950.938,8031.973,2024-03-24 15:12:30.938,2024-03-24 15:13:51.973
ALO,55.0,0 days 00:01:20.952000,False,8031.973,8112.925,2024-03-24 15:13:51.973,2024-03-24 15:15:12.925
ALO,56.0,0 days 00:01:20.752000,False,8112.925,8193.677,2024-03-24 15:15:12.925,2024-03-24 15:16:33.677
ALO,57.0,0 days 00:01:35.183000,False,8193.677,8288.86,2024-03-24 15:16:33.677,2024-03-24 15:18:08.860
ALO,58.0,0 days 00:02:08.461000,False,8288.86,8417.321,2024-03-24 15:18:08.860,2024-03-24 15:20:17.321
LEC,1.0,0 days 00:01:30.520000,False,3509.232,3600.006,2024-03-24 13:58:29.232,2024-03-24 14:00:00.006
LEC,2.0,0 days 00:01:23.014000,True,3600.006,3683.02,2024-03-24 14:00:00.006,2024-03-24 14:01:23.020
LEC,3.0,0 days 00:01:22.776000,True,3683.02,3765.796,2024-03-24 14:01:23.020,2024-03-24 14:02:45.796
LEC,4.0,0 days 00:01:22.519000,True,3765.796,3848.315,2024-03-24 14:02:45.796,2024-03-24 14:04:08.315
LEC,5.0,0 days 00:01:22.632000,False,3848.315,3930.947,2024-03-24 14:04:08.315,2024-03-24 14:05:30.947
LEC,6.0,0 days 00:01:22.673000,False,3930.947,4013.62,2024-03-24 14:05:30.947,2024-03-24 14:06:53.620
LEC,7.0,0 days 00:01:22.684000,False,4013.62,4096.304,2024-03-24 14:06:53.620,2024-03-24 14:08:16.304
LEC,8.0,0 days 00:01:22.983000,False,4096.304,4179.287,2024-03-24 14:08:16.304,2024-03-24 14:09:39.287
LEC,9.0,0 days 00:01:36.036000,False,4179.287,4275.323,2024-03-24 14:09:39.287,2024-03-24 14:11:15.323
LEC,10.0,0 days 00:01:27.861000,False,4275.323,4363.184,2024-03-24 14:11:15.323,2024-03-24 14:12:43.184
LEC,11.0,0 days 00:01:22.647000,False,4363.184,4445.831,2024-03-24 14:12:43.184,2024-03-24 14:14:05.831
LEC,12.0,0 days 00:01:21.841000,True,4445.831,4527.672,2024-03-24 14:14:05.831,2024-03-24 14:15:27.672
